newid,newtime,dgsvi,dlnprice,vol,dunc
Soybean meals,2015/7/24,-2.860001,-4.433533,1.525359,-1.015735
Soybean meals,2015/7/31,1.3,-1.342346,2.154174,2.419615
Soybean meals,2015/8/7,2.670001,-1.909973,1.486902,12.59184
Soybean meals,2015/8/14,0.6999989,-1.387024,1.321077,1.227051
Soybean meals,2015/8/21,4.550001,-0.8414917,2.138612,-14.94223
Soybean meals,2015/8/28,1.4,-1.418457,1.988839,8.072742
Soybean meals,2015/9/4,6.299999,0,1.045483,-1.157388
Soybean meals,2015/9/11,5.879999,-1.438904,0.6434839,1.315618
Soybean meals,2015/9/18,1.470001,1.152771,1.283775,-13.14588
Soybean meals,2015/9/25,0,-2.026123,0.6353182,-5.379558
Soybean meals,2015/10/2,-6.389999,-1.472778,1.545351,8.596087
Soybean meals,2015/10/9,-1.380001,2.055847,0.6449335,0.9264708
Soybean meals,2015/10/16,4.600002,2.582642,1.995435,-2.182856
Soybean meals,2015/10/23,-0.920002,-0.5681763,0.4773182,-0.6179601
Soybean meals,2015/10/30,-0.9200001,-2.305542,1.582322,9.19455
Soybean meals,2015/11/6,-1.85,-1.468506,0.6882208,0.9170532
Soybean meals,2015/11/13,0.6100006,-2.092712,1.095409,-1.734677
Soybean meals,2015/11/20,1.219999,-1.522095,0.6807035,-9.961417
Soybean meals,2015/11/27,-4.269999,-1.857666,0.5087444,-1.40034
Soybean meals,2015/12/4,2.549999,0,1.107473,11.69953
Soybean meals,2015/12/11,-7,0,0,2.699316
Soybean meals,2015/12/18,-5,-5.789368,3.192868,-0.8951277
Soybean meals,2015/12/25,-5,-2.345215,1.366525,-12.72723
Soybean meals,2016/1/1,2.2,0,0,-1.526031
Soybean meals,2016/1/8,8.8,-0.3395386,0.9507656,3.79833
Soybean meals,2016/1/15,-1.200001,4.000549,1.789093,13.01227
Soybean meals,2016/1/22,1.6,-0.6557617,0.2932559,9.541258
Soybean meals,2016/1/29,-0.7999992,0,0,-13.72327
Soybean meals,2016/2/5,6.639999,0,0,-2.878758
Soybean meals,2016/2/12,0,0,0,-1.202092
Soybean meals,2016/2/19,5.280001,0,0,0.8529097
Soybean meals,2016/2/26,-1.920002,0,0,-1.09047
Soybean meals,2016/3/4,-3.989998,-4.370422,1.954522,-5.380368
Soybean meals,2016/3/11,5.169998,5.026184,1.59797,9.429857
Soybean meals,2016/3/18,-7.049999,-2.985291,0.7188565,1.264513
Soybean meals,2016/3/25,-8.93,1.005005,0.6545048,-5.303886
Soybean meals,2016/4/1,7.210001,-0.3338623,0.4929972,0.8021891
Soybean meals,2016/4/8,7.65,0.9983521,1.330233,2.713078
Soybean meals,2016/4/15,0.5099983,7.031616,2.001182,-1.08448
Soybean meals,2016/4/22,1.02,10.13281,4.137955,19.31168
Soybean meals,2016/4/29,-3.569998,1.367981,1.82876,-36.85224
Soybean meals,2016/5/6,-3.02,0,1.874871,-13.0367
Soybean meals,2016/5/13,9.749998,7.585327,2.858805,-5.223417
Soybean meals,2016/5/20,8.450001,0,0,0.3036827
Soybean meals,2016/5/27,-11.7,0,0,2.384168
Soybean meals,2016/6/3,-4.739998,0,0,10.06683
Soybean meals,2016/6/10,-9.68,0,0,-5.882999
Soybean meals,2016/6/17,1.76,10.05634,4.625563,7.317263
Soybean meals,2016/6/24,-7.92,-3.712708,0.9196757,-5.240527
Soybean meals,2016/7/1,3.52,4.845215,2.181298,-4.159543
Soybean meals,2016/7/8,-3.52,-8.947144,2.487749,9.482175
Soybean meals,2016/7/15,-0.8800001,0,0,-9.239424
Soybean meals,2016/7/22,0.2199993,-2.241699,1.670904,1.846945
Soybean meals,2016/7/29,0.4400005,-3.069275,0.8581291,-0.4620373
Soybean meals,2016/8/5,1.2,-1.30719,2.611674,3.742733
Soybean meals,2016/8/12,0.9300003,-1.324524,0.747969,-14.14775
Soybean meals,2016/8/19,2.17,-0.2670288,0.476177,0.0704467
Soybean meals,2016/8/26,0.6199989,-2.985291,1.191051,7.309669
Soybean meals,2016/9/2,2.780001,-4.796448,0.4705877,3.116581
Soybean meals,2016/9/9,4.4,1.434753,0.4962959,-1.935712
Soybean meals,2016/9/16,-5.199999,-2.305542,0.9550011,-4.478187
Soybean meals,2016/9/23,6,-0.87854,0.7596121,6.631291
Soybean meals,2016/9/30,-2.800001,-2.985291,1.13687,5.849359
Soybean meals,2016/10/7,4.85,0.9050293,8.829583,-9.68349
Soybean meals,2016/10/14,0.8999996,0.2998047,0.7504395,2.937585
Soybean meals,2016/10/21,-4.049999,-0.2998047,1.272021,-6.265071
Soybean meals,2016/10/28,3.6,2.666809,1.539445,6.51342
Soybean meals,2016/11/4,7.82,-1.769958,0.9723391,6.422379
Soybean meals,2016/11/11,-2.799999,0,0,5.076239
Soybean meals,2016/11/18,3.919998,-0.5970459,0.266994,-7.640701
Soybean meals,2016/11/25,-5.040001,0.5970459,0.1635001,-3.710422
Soybean meals,2016/12/2,1.400002,0.888916,0.3975258,6.600243
Soybean meals,2016/12/9,-18.2,0,0,-13.0241
Soybean meals,2016/12/16,-1.4,0,0,-0.0610024
Soybean meals,2016/12/23,-5.599999,-7.342773,3.283776,1.828712
Soybean meals,2016/12/30,-1.400001,6.751038,1.908332,1.249343
Soybean meals,2017/1/6,12.69,-1.194031,2.559536,0.676015
Soybean meals,2017/1/13,5.549999,0,0,-1.734883
Soybean meals,2017/1/20,2.59,0,0,-4.324999
Soybean meals,2017/1/27,-1.48,10.13281,4.440688,3.698453
Soybean meals,2017/2/3,2.17,0,0,-2.760222
Soybean meals,2017/2/10,2.199999,-2.469238,0.6839321,2.66341
Soybean meals,2017/2/17,-2.639999,0.5540161,0.2477644,0.7769734
Soybean meals,2017/2/24,-1.76,-2.801331,0.5253727,-2.031353
Soybean meals,2017/3/3,4.610003,-1.430603,0.8108222,2.243194
Soybean meals,2017/3/10,3.179996,-2.037964,1.377042,-6.411275
Soybean meals,2017/3/17,-1.59,-1.481506,0.9119812,-2.101961
Soybean meals,2017/3/24,3.710003,1.775208,0.6424282,6.602538
Soybean meals,2017/3/31,-0.5300026,-8.567932,2.155578,1.37428
Soybean meals,2017/4/7,-10.31,0,0.6004543,-1.704189
Soybean meals,2017/4/14,-6.110001,0.6369629,0.4839949,-1.532212
Soybean meals,2017/4/21,10.34,0,0,10.33864
Soybean meals,2017/4/28,-1.41,0,0,5.089479
Soybean meals,2017/5/5,-2.16,0,0,-1.756307
Soybean meals,2017/5/12,1.83,0,0,-8.211517
Soybean meals,2017/5/19,1.219999,0,0,-3.719687
Soybean meals,2017/5/26,-6.1,0,1.131395,-5.878577
Soybean meals,2017/6/2,25.6,-3.554504,1.576608,9.293938
Soybean meals,2017/6/9,-20.5,2.27655,0.9659824,-1.73718
Soybean meals,2017/6/16,-8,-2.606018,0.998741,3.912249
Soybean meals,2017/6/23,-2,-2.675781,0.9052974,3.762668
Soybean meals,2017/6/30,-4,3.005249,1.069171,10.51865
Soybean meals,2017/7/7,4,5.75238,0.7969502,-7.787284
Soybean meals,2017/7/14,0.5200005,2.150635,0.9617867,5.694011
Soybean meals,2017/7/21,-2.08,0,0,-1.798302
Soybean meals,2017/7/28,1.559999,0,0,-5.289766
Soybean meals,2017/8/4,1.379999,0,0,-6.101701
Soybean meals,2017/8/11,-1.439999,0,0,7.431883
Soybean meals,2017/8/18,0.7199993,-4.348511,1.944713,-8.283761
Soybean meals,2017/8/25,5.040001,0,0,-5.374491
Soybean meals,2017/9/1,1.019999,0,0.2241228,4.901525
Soybean meals,2017/9/8,7.820002,0.6329346,1.771564,9.563314
Soybean meals,2017/9/15,-5.980001,0,0,-8.616731
Soybean meals,2017/9/22,0.9200001,-0.6329346,1.288689,-5.326104
Soybean meals,2017/9/29,3.220001,0,0,8.746899
Soybean meals,2017/10/6,-4.75,0,0.3875789,-11.61812
Soybean meals,2017/10/13,0.4499989,-0.3179932,0.1421984,7.170668
Soybean meals,2017/10/20,4.949999,0,0,1.229554
Soybean meals,2017/10/27,-1.799999,0,0,-5.757436
Soybean meals,2017/11/3,0.2200012,0,0,4.810441
Soybean meals,2017/11/10,9.540001,0,0,-2.730912
Soybean meals,2017/11/17,-2.120003,1.579834,0.9200671,-11.04414
Soybean meals,2017/11/24,3.18,5.489197,1.557097,1.254332
Soybean meals,2017/12/1,-18.07,0.2962646,2.396548,8.004358
Soybean meals,2017/12/8,0.6800003,2.339294,1.046161,3.776735
Soybean meals,2017/12/15,-2.379999,-0.5797119,0.259255,-7.453251
Soybean meals,2017/12/22,-11.9,-1.759583,0.7869064,5.679068
Soybean meals,2017/12/29,6.8,-2.395325,1.071221,3.219652
Soybean meals,2018/1/5,6.18,0,0,-4.369676
Soybean meals,2018/1/12,4.940001,0,0,1.996934
Soybean meals,2018/1/19,3.039999,4.44519,0.9882269,-5.262899
Soybean meals,2018/1/26,-5.700001,5.085876,2.123608,2.503648
Soybean meals,2018/2/2,-2.059999,2.717529,1.068205,8.551952
Soybean meals,2018/2/9,4.5,4.968323,2.22191,-5.584976
Soybean meals,2018/2/16,-2.25,6.66095,5.078661,1.440564
Soybean meals,2018/2/23,0.8999996,0,0.1685595,0.1302838
Soybean meals,2018/3/2,11.79,2.125183,1.543597,7.859936
Soybean meals,2018/3/9,-1.080002,-1.411743,0.6313708,-0.2034932
Soybean meals,2018/3/16,-1.619999,-2.398193,1.072506,-9.136248
Soybean meals,2018/3/23,1.619999,0,0,-8.025867
Soybean meals,2018/3/30,-12.42,-8.947144,9.380485,4.392955
Soybean meals,2018/4/6,9.329998,0,0,3.672385
Soybean meals,2018/4/13,-3.569998,0,0,2.895751
Soybean meals,2018/4/20,1.530001,10.13281,9.380485,-1.725116
Soybean meals,2018/4/27,1.02,-8.947144,9.380485,12.3546
Soybean meals,2018/5/4,-4.550001,0,0,-5.522034
Soybean meals,2018/5/11,2.75,0,0,-2.320006
Soybean meals,2018/5/18,-1.65,0,0,-1.389998
Soybean meals,2018/5/25,3.849998,0,0,-6.957093
Soybean meals,2018/6/1,-8.759998,0,0,11.69421
Soybean meals,2018/6/8,-1.85,0,0,7.174653
Soybean meals,2018/6/15,-5.18,0,0,-7.198754
Soybean meals,2018/6/22,-4.440001,0,0,-10.23947
Soybean meals,2018/6/29,-0.3699999,0,0,-2.86763
Soybean meals,2018/7/6,-1.059999,0,0,10.26761
Soybean meals,2018/7/13,2.9,10.13281,9.380485,-8.818147
Soybean meals,2018/7/20,2.320001,2.365417,0.6549716,2.782047
Soybean meals,2018/7/27,4.059999,0,0,1.643884
Soybean meals,2018/8/3,8.09,0,0,0.0908971
Soybean meals,2018/8/10,-5.32,-1.30719,0.5846013,9.680346
Soybean meals,2018/8/17,-2.66,0,0,-9.572551
Soybean meals,2018/8/24,8.359999,0,0,0.2525121
Soybean meals,2018/8/31,-0.7600002,0,0,7.732856
Soybean meals,2018/9/7,-3.869999,0,0,-9.109598
Soybean meals,2018/9/14,1.639999,-0.2635498,0.1178429,16.45662
Soybean meals,2018/9/21,-1.23,1.830139,1.243003,-9.414705
Soybean meals,2018/9/28,2.049999,1.030945,0.3366872,6.961003
Soybean meals,2018/10/5,-1.99,2.781433,0.6546792,-12.29539
Soybean meals,2018/10/12,4.9,-8.947144,3.881736,-0.6002575
Soybean meals,2018/10/19,2.940001,0,0,-6.849188
Soybean meals,2018/10/26,-4.41,0,0,-2.129886
Soybean meals,2018/11/2,3.950001,0,0,4.888484
Soybean meals,2018/11/9,6.889999,0,0,-3.500056
Soybean meals,2018/11/16,0.5299988,0,0,4.819432
Soybean meals,2018/11/23,-4.239998,0,0,-5.59619
Soybean meals,2018/11/30,0,0,0,-0.2089649
Soybean meals,2018/12/7,-13.29,0,0,3.264022
Soybean meals,2018/12/14,-4.549999,0,0,-4.702607
Soybean meals,2018/12/21,-2.800001,0,0,-0.7535368
Soybean meals,2018/12/28,-4.9,0,0,1.980501
Soybean meals,2019/1/4,6.15,0,0,4.241636
Soybean meals,2019/1/11,7.4,0,0,2.340013
Soybean meals,2019/1/18,1.110001,0,0,-7.330033
Soybean meals,2019/1/25,-0.7399998,0,0,1.79984
Soybean meals,2019/2/1,-3.35,0,0,1.505223
Soybean meals,2019/2/8,-1.959999,0,0,-0.0804543
Soybean meals,2019/2/15,1.469999,0,0,1.52671
Soybean meals,2019/2/22,6.860001,0,0,1.347107
Soybean meals,2019/3/1,2.199999,0,0,-3.6006
Soybean meals,2019/3/8,-3.99,0,0,0.2963096
Soybean meals,2019/3/15,25.65,0,0,-3.499711
Soybean meals,2019/3/22,-15.96,0,0,4.428217
Soybean meals,2019/3/29,2.279999,0,0,9.238541
Soybean meals,2019/4/5,-2.939999,0,0,-3.880972
Soybean meals,2019/4/12,-0.5100021,0,0,0.1607805
Soybean meals,2019/4/19,-9.179998,0,0,-3.819046
Soybean meals,2019/4/26,10.71,0,0,6.925207
Soybean meals,2019/5/3,1.700001,0,0,3.697083
Soybean meals,2019/5/10,0,0,0,-7.328039
Soybean meals,2019/5/17,7.48,0,0,0.6875902
Soybean meals,2019/5/24,1.360001,0,0,5.415848
Soybean meals,2019/5/31,-10.2,0,0,-2.74798
Soybean meals,2019/6/7,-2.540001,0,0,-3.773847
Soybean meals,2019/6/14,-2,-1.759583,1.482592,0.6105274
Soybean meals,2019/6/21,-2,-3.308533,0.6177874,-0.853309
Soybean meals,2019/6/28,-0.5,-0.6135254,0.6379251,0.1150817
Soybean meals,2019/7/5,-5.690001,-2.808289,0.8960665,-2.964476
Soybean meals,2019/7/12,0,2.500122,0.4739877,-1.132211
Soybean meals,2019/7/19,1.85,-1.869202,0.679032,-1.260367
Soybean meals,2019/7/26,4.440001,-0.947876,0.4798376,-2.057853
Soybean meals,2019/8/2,1.139999,-2.898743,0.8668636,2.846727
Soybean meals,2019/8/9,2.65,1.941772,0.8379048,12.83767
Soybean meals,2019/8/16,0.5299988,-2.597534,1.180721,1.0057
Soybean meals,2019/8/23,6.360001,-0.6600342,9.380485,-7.013312
Soybean meals,2019/8/30,-6.889999,-0.6644897,0.5027601,-6.979984
Soybean meals,2019/9/6,-6.33,-0.6688843,0.2991406,-0.7119179
Soybean meals,2019/9/13,-1.32,1.993408,1.1401,1.388752
Soybean meals,2019/9/20,9.24,-3.005249,0.3635557,-6.395263
Soybean meals,2019/9/27,12.54,0,0.7146627,8.852041
Soybean meals,2019/10/4,-7.049999,3.333679,1.920392,0.7868171
Soybean meals,2019/10/11,-3.990002,2.589111,1.269487,8.091548
Soybean meals,2019/10/18,0,-1.286194,1.009961,-16.67302
Soybean meals,2019/10/25,1.709999,-0.3241577,0.70057,-5.771486
Soybean meals,2019/11/1,-1.649998,1.610352,0.2266432,3.207923
Soybean meals,2019/11/8,7.540001,2.523804,0.4784745,3.219435
Soybean meals,2019/11/15,-8.120003,1.851929,1.041875,1.218054
Soybean meals,2019/11/22,8.700001,-1.540894,0.4871166,-3.771804
Soybean meals,2019/11/29,-1.740002,-2.834839,0.4661967,2.291165
Soybean meals,2019/12/6,-11.87,4.375732,1.296143,-1.8168
Soybean meals,2019/12/13,1.350002,-0.9216919,0.7346491,0.5459726
Soybean meals,2019/12/20,-14.4,2.137512,3.763568,0.4290164
Soybean meals,2019/12/27,-1.35,-0.9105225,0.7871277,3.84587
Soybean meals,2020/1/3,8.790001,1.212158,1.227412,0.1822472
Soybean meals,2020/1/10,13.78,2.381042,0.7740924,-2.629787
Soybean meals,2020/1/17,-0.5300026,-0.5899658,0.3372938,3.217459
Soybean meals,2020/1/24,-4.239998,0,0,0.3811508
Soybean meals,2020/1/31,-3.18,0,0,-3.227648
Soybean meals,2020/2/7,2.360001,0,0,3.504923
Soybean meals,2020/2/14,5.129997,0,0,0.9257615
Soybean meals,2020/2/21,-3.419998,0,0,-3.925201
Soybean meals,2020/2/28,1.709999,0,0,3.02386
Soybean meals,2020/3/6,-5.09,0,0,3.389308
Soybean meals,2020/3/13,-6.119999,0,0,19.31168
Soybean meals,2020/3/20,37.4,0,0,0.4390121
Soybean meals,2020/3/27,-13.6,0,0,-0.8673906
Soybean meals,2020/4/3,-5.84,0,0,15.50542
Soybean meals,2020/4/10,-17.4,0,0,-12.85798
Soybean meals,2020/4/17,12,0,0,11.89832
Soybean meals,2020/4/24,3,0,0,-0.7389069
Soybean meals,2020/5/1,-4.280003,-5.472473,4.962169,-14.36514
Soybean meals,2020/5/8,11.6,0,1.02015,-9.574014
Soybean meals,2020/5/15,2.899998,0,0.903878,-7.293505
Soybean meals,2020/5/22,-10.44,-0.9418945,0.6520289,3.935409
Soybean meals,2020/5/29,2.900002,-0.9509277,0.6191636,19.31168
Soybean meals,2020/6/5,14.92,3.135071,9.380485,-7.414556
Soybean meals,2020/6/12,-28.91,-0.6192017,0.520365,-52.15696
Soybean meals,2020/6/19,-4.130001,-1.25,0.5601184,-7.847816
Soybean meals,2020/6/26,-7.669998,-1.265869,0.2653702,9.130105
Soybean meals,2020/7/3,6.91,4.056763,1.279729,19.31168
Soybean meals,2020/7/10,0.5999985,-0.9216919,0.5957633,-21.38943
Soybean meals,2020/7/17,-2.699999,-1.555237,1.290321,-7.966524
Soybean meals,2020/7/24,0.6000004,4.594971,1.107257,-1.691607
Soybean meals,2020/7/31,-2.400002,0,0.9262045,1.193514
Soybean meals,2020/8/7,1.800001,-2.118042,0.4059657,5.189064
Soybean meals,2020/8/14,0.3500004,2.416992,1.080931,1.163024
Soybean meals,2020/8/21,4.549999,1.187012,1.051987,-3.230208
Soybean meals,2020/8/28,-1.75,4.046753,1.177891,4.60186
Soybean meals,2020/9/4,-5.57,1.963623,0.9260497,-10.57415
Soybean meals,2020/9/11,4.699999,3.009766,1.137362,-0.1416743
Soybean meals,2020/9/18,-1.879999,7.025024,1.791443,0.3538162
Soybean meals,2020/9/25,6.58,-0.5037842,1.258289,-0.1495779
Soybean meals,2020/10/2,5.67,2.739929,1.804819,5.479529
Soybean meals,2020/10/9,-2.75,3.144104,1.499536,-10.36286
Soybean meals,2020/10/16,10.45,2.817078,2.059957,7.168192
Soybean meals,2020/10/23,-1.100002,7.361206,1.151724,3.976822
Soybean meals,2020/10/30,-4.949997,-1.954468,1.153959,-8.405274
Soybean meals,2020/11/6,8.199997,0,1.317738,-2.786169
Soybean meals,2020/11/13,4.560001,1.523438,1.086252,17.39244
Soybean meals,2020/11/20,-3.419998,0,0.5484211,-7.710373
Soybean meals,2020/11/27,0.5699997,0.645874,0.2888365,3.0489
Soybean meals,2020/12/4,-12.55,-3.493835,0.7155302,-3.640014
Soybean meals,2020/12/11,-1.32,-1.342285,0.7668894,-7.357478
Soybean meals,2020/12/18,-8.359999,7.378601,1.741785,-0.3486246
Soybean meals,2020/12/25,-12.32,3.49469,0.7898052,3.439415
Soybean meals,2021/1/1,-2.5,2.985352,1.410195,5.761954
Soybean meals,2021/1/8,25.38,1.556396,0.6960663,1.528186
Soybean meals,2021/1/15,3.240002,4.159424,1.434466,-3.58063
Soybean meals,2021/1/22,3.779999,-8.947144,1.276095,13.42368
Soybean meals,2021/1/29,-3.240002,0.4064941,1.457715,-15.278
Soybean meals,2021/2/5,-8.099998,-2.049255,1.011484,-7.867962
Soybean meals,2021/2/12,0.5799999,-1.88092,1.901861,2.489871
Soybean meals,2021/2/19,14.5,-1.702148,0.8268478,-3.227601
Soybean meals,2021/2/26,-2.900002,-1.950256,0.7384284,8.272365
Soybean meals,2021/3/5,-0.7200012,-2.660889,0.5993707,0.9304047
Soybean meals,2021/3/12,-4.829998,-4.598511,0.9208144,-0.2368748
Soybean meals,2021/3/19,4.139999,1.169617,1.326709,-5.520731
Soybean meals,2021/3/26,0.6899986,-1.169617,1.258062,6.800654
Soybean meals,2021/4/2,-16.12,4.598511,2.796434,2.229932
Soybean meals,2021/4/9,13.02,-6.259277,1.419581,-2.355659
Soybean meals,2021/4/16,-5.580002,1.895752,0.9350855,-1.140457
Soybean meals,2021/4/23,15.5,5.480835,0.8727439,10.65981
Soybean meals,2021/4/30,-4.959999,-0.4454346,0.9772225,0.2672255
Soybean meals,2021/5/7,-3.239998,4.367493,2.025168,-9.935728
Soybean meals,2021/5/14,-6.600002,-4.81488,2.357607,-2.447042
Soybean meals,2021/5/21,8.400002,-6.244812,0.7035957,-1.043272
Soybean meals,2021/5/28,14.4,0.4761963,1.451155,10.24806
Soybean meals,2021/6/4,-6.899998,-0.4761963,0.9180726,-0.7613838
Soybean meals,2021/6/11,-6.5,-2.171387,1.07431,3.77273
Soybean meals,2021/6/18,-13,0,2.28459,13.42016
Soybean meals,2021/6/25,-3.25,-5.773254,1.124841,-8.506793
Soybean meals,2021/7/2,1.65,9.130859,3.132886,-1.766938
Soybean meals,2021/7/9,-2.960001,-6.328125,2.879417,4.578942
Soybean meals,2021/7/16,4.810001,-1.264221,1.557877,-21.73383
Soybean meals,2021/7/23,-9.990002,-3.363831,1.640695,-3.151807
Soybean meals,2021/7/30,6.660002,-0.52771,1.249391,8.558902
Soybean meals,2021/8/6,-12.78,2.353027,1.278631,-5.108988
Soybean meals,2021/8/13,10.03,2.802734,0.5819572,-1.057398
Soybean meals,2021/8/20,-4.720001,-1.264221,0.8558879,10.63383
Soybean meals,2021/8/27,-2.949999,1.264221,1.519039,0.461188
Soybean meals,2021/9/3,25.98,-3.061462,0.7389847,-7.540101
Soybean meals,2021/9/10,-5.720001,4.309937,0.6056135,-7.483581
Soybean meals,2021/9/17,0,2.934204,0.5609403,1.79365
Soybean meals,2021/9/24,5.720001,-1.946533,0.3696024,-0.6615251
Soybean meals,2021/10/1,-21.67,-4.780823,1.605018,4.6559
Soybean meals,2021/10/8,-1.42,-1.558472,0.5637391,5.410716
Soybean meals,2021/10/15,4.26,1.041687,0.6780469,3.034005
Soybean meals,2021/10/22,12.78,1.542419,1.072123,5.578303
Soybean meals,2021/10/29,-6.390001,-1.025635,0.3339427,0.3511488
Soybean meals,2021/11/5,25.34,-1.820618,1.180095,-2.157098
Soybean meals,2021/11/12,10.66,5.365295,2.367888,-9.298918
Soybean meals,2021/11/19,-23.78,0.2484741,2.040811,-6.034946
Soybean meals,2021/11/26,-4.099998,-3.793152,0.7137082,1.889095
Soybean meals,2021/12/3,-0.8199997,5.515198,1.354332,-3.434265
Soybean meals,2021/12/10,-7.52,3.357605,2.171224,3.211802
Soybean meals,2021/12/17,-0.9400005,-1.186218,0.9924909,1.54902
Soybean meals,2021/12/24,-13.63,5.343872,1.009878,-5.383018
Soybean meals,2021/12/31,-6.110001,2.458252,0.6017488,4.29931
Soybean meals,2022/1/7,22.52,3.684021,1.431778,-1.472908
Soybean meals,2022/1/14,-1.060001,0,1.369996,-1.57187
Soybean meals,2022/1/21,13.25,-2.586365,1.676756,5.827966
Soybean meals,2022/1/28,-1.59,3.433838,1.368908,1.993987
Soybean meals,2022/2/4,-1.459999,5.340088,1.511067,-2.356699
Soybean meals,2022/2/11,-0.75,1.587341,1.431322,10.1695
Soybean meals,2022/2/18,21,-1.387573,1.388957,-5.876121
Soybean meals,2022/2/25,-8.25,1.780518,2.172632,12.64907
Soybean meals,2022/3/4,10.08,2.898743,2.086573,6.658286
Soybean meals,2022/3/11,-5.34,7.872314,3.157586,-4.691404
Soybean meals,2022/3/18,7.119999,-3.038696,1.390213,-6.789064
Soybean meals,2022/3/25,-4.450001,0.1813354,0.773333,1.32933
Soybeans,2011/1/7,,,4.416118,
Soybeans,2011/1/14,19.72,4.12735,2.085244,-55.57515
Soybeans,2011/1/21,-6.119999,-1.088928,0.3805825,-17.28374
Soybeans,2011/1/28,-8.16,-0.6591187,1.285414,-4.593706
Soybeans,2011/2/4,1.579998,2.753815,0.826919,2.555591
Soybeans,2011/2/11,9.84,-1.078003,1.103409,17.01619
Soybeans,2011/2/18,9.84,-3.380188,2.219654,31.78798
Soybeans,2011/2/25,-9.02,-3.808533,2.67758,-26.47274
Soybeans,2011/3/4,3.390003,6.467331,1.11835,-2.899361
Soybeans,2011/3/11,12.74,-5.967468,1.042822,46.29426
Soybeans,2011/3/18,0,2.129333,4.416118,-59.59581
Soybeans,2011/3/25,3.639999,0,0.6005638,-23.7417
Soybeans,2011/4/1,-23.85,2.746002,1.537089,7.191765
Soybeans,2011/4/8,4.560001,-0.1465149,1.259993,-7.442045
Soybeans,2011/4/15,-11.4,-4.268707,1.293063,-2.707672
Soybeans,2011/4/22,-12.92,3.82785,1.560852,18.67546
Soybeans,2011/4/29,9.879999,0.9527588,1.934304,12.58615
Soybeans,2011/5/6,10.07,-4.780609,1.222287,-20.91392
Soybeans,2011/5/13,5.460003,0.4580078,0.879712,11.13827
Soybeans,2011/5/20,0,4.030396,1.286853,-16.54655
Soybeans,2011/5/27,6.369999,0.5107727,0.4352168,-1.105762
Soybeans,2011/6/3,-8.32,2.444397,0.6792089,17.13275
Soybeans,2011/6/10,-0.7800026,-2.153687,1.194061,-14.0551
Soybeans,2011/6/17,-9.359997,-3.545441,0.5884151,2.646524
Soybeans,2011/6/24,-16.38,-0.9063416,0.9360458,-15.2828
Soybeans,2011/7/1,0.3999996,-0.0758972,1.321905,29.38168
Soybeans,2011/7/8,4.940001,2.622864,0.7209786,-10.5944
Soybeans,2011/7/15,-5.320002,2.843781,2.076171,-2.248591
Soybeans,2011/7/22,0,-0.7214966,0.244636,-15.57663
Soybeans,2011/7/29,3.040001,-2.04837,0.9406769,-2.621901
Soybeans,2011/8/5,-4.639999,-2.091187,1.194266,11.53901
Soybeans,2011/8/12,-3.1,0.0754395,1.620955,-1.35051
Soybeans,2011/8/19,13.02,2.237244,0.6968035,-8.103675
Soybeans,2011/8/26,2.48,3.834106,0.789892,13.28713
Soybeans,2011/9/2,13.02,0.848053,1.383602,29.33155
Soybeans,2011/9/9,-9.350002,-1.560303,4.416118,11.70089
Soybeans,2011/9/16,5.950001,-4.982727,0.9712542,-50.36598
Soybeans,2011/9/23,4.25,-8.217361,1.080277,14.04845
Soybeans,2011/9/30,0.8500023,-4.248871,2.097195,19.1894
Soybeans,2011/10/7,1.699997,-4.348511,1.240704,-4.367244
Soybeans,2011/10/14,1.700001,6.467331,1.74151,-1.600724
Soybeans,2011/10/21,11.9,-4.192963,0.9213291,16.25675
Soybeans,2011/10/28,-12.75,0.3352814,2.384772,-5.078232
Soybeans,2011/11/4,4.049999,0.0836487,1.292443,-22.62701
Soybeans,2011/11/11,1,-3.922058,0.8978469,-16.33925
Soybeans,2011/11/18,1,-0.4357452,1.473151,-8.344155
Soybeans,2011/11/25,11,-3.918564,1.321947,-4.16182
Soybeans,2011/12/2,-27.92,1.442764,0.5072094,13.05167
Soybeans,2011/12/9,-7.68,-2.630539,1.063115,18.5627
Soybeans,2011/12/16,-16,2.091934,1.326274,-8.642703
Soybeans,2011/12/23,-3.199999,2.664459,0.4541555,-4.440564
Soybeans,2011/12/30,-1.92,3.530273,1.657985,-3.525615
Soybeans,2012/1/6,24.93,-0.9349823,1.161193,12.95518
Soybeans,2012/1/13,2.52,-3.122528,2.184779,8.938861
Soybeans,2012/1/20,0.6300011,2.522964,1.318485,-11.86662
Soybeans,2012/1/27,0,2.96254,1.384342,-1.285851
Soybeans,2012/2/3,-2.440002,1.407898,1.792433,-5.605024
Soybeans,2012/2/10,17.76,-0.329483,0.1786421,8.070887
Soybeans,2012/2/17,-7.400002,3.087158,0.7907291,-21.42147
Soybeans,2012/2/24,-2.219997,0.8761444,0.1183766,5.946117
Soybeans,2012/3/2,2.84,4.040955,0.3937478,14.97607
Soybeans,2012/3/9,-5.390003,0.1522217,0.6577615,-8.983028
Soybeans,2012/3/16,4.620003,2.99646,0.7444921,-1.608968
Soybeans,2012/3/23,-1.540001,-0.5921326,1.055031,-3.999603
Soybeans,2012/3/30,-9.240002,2.637512,1.887542,16.90644
Soybeans,2012/4/6,-20.93,2.42868,0.6285424,-17.07067
Soybeans,2012/4/13,15.12,0.1410522,0.6958612,1.339525
